num,name,department_name,subjects,numofstudent,score_nor,same_compare,score_abor,score_retire,score_oversea,score_mt,score_out
3161,國立嘉義大學,行銷與觀光管理學系,國x1.50 英x2.00 數乙x2.00,22,381.1,,,,,,
3162,國立嘉義大學,財務金融學系,國x1.50 英x2.00 數乙x2.00,17,419.9,,,,,,
3163,國立嘉義大學,農藝學系,國x1.00 英x1.50 數甲x1.00 化x1.50 生x1.50,19,352.5,,,,,,
3164,國立嘉義大學,園藝學系,國x1.00 英x1.50 數甲x1.00 化x1.50 生x1.50,18,338.53,,,,,,
3165,國立嘉義大學,森林暨自然資源學系,國x1.00 英x2.00 數甲x1.00 生x2.00,19,330.8,,,,,,
3166,國立嘉義大學,木質材料與設計學系,國x1.00 英x1.50 數甲x1.00 物x1.50 化x1.50,22,330.28,,367.15,,,,
3167,國立嘉義大學,動物科學系,國x1.00 英x1.50 數甲x1.00 化x1.50 生x1.50,26,414.68,,423.78,,,,
3170,國立嘉義大學,生物農業科技學系,國x1.00 英x1.50 數甲x1.00 化x1.50 生x1.50,24,353.63,,,,,,
3171,國立嘉義大學,景觀學系(社會組),國x2.00 英x1.00 數乙x1.50 歷x1.00 地x2.00,8,528.4,,,,,,
3172,國立嘉義大學,景觀學系(自然組),國x1.50 英x1.00 數甲x1.00 生x2.00,8,321.25,,,,,,
3173,國立嘉義大學,植物醫學系,國x1.00 英x1.50 數甲x1.00 化x1.50 生x1.50,23,370.23,,,,,,
3174,國立嘉義大學,電子物理學系,國x1.00 英x1.50 數甲x1.50 物x2.00 化x1.00,18,415.23,,,,,,
3175,國立嘉義大學,應用化學系,國x1.00 英x2.00 數甲x1.00 物x1.50 化x2.00,27,453.46,,,,,,
3176,國立嘉義大學,應用數學系,國x1.00 英x1.50 數甲x2.00 物x1.50 化x1.00,32,380.55,,,,,,
3177,國立嘉義大學,資訊工程學系,國x1.00 英x1.50 數甲x2.00 物x1.25 化x1.00,16,410.15,,,,,,
3200,國立嘉義大學,生物機電工程學系,國x1.00 英x1.50 數甲x1.75 物x1.50 化x1.00,21,381.25,,,,,,
3201,國立嘉義大學,土木與水資源工程學系,國x1.00 英x1.50 數甲x1.75 物x1.50 化x1.00,25,371.7,,,,,,
3202,國立嘉義大學,電機工程學系,國x1.00 英x1.50 數甲x1.75 物x1.50 化x1.00,30,410.2,,,,,,
3203,國立嘉義大學,機械與能源工程學系,國x1.00 英x1.50 數甲x1.75 物x1.50 化x1.00,19,392,,,,,,
3204,國立嘉義大學,食品科學系,國x1.00 英x1.50 數甲x1.00 化x1.50 生x1.50,19,373.8,,,,,,
3205,國立嘉義大學,水生生物科學系,國x1.00 英x2.00 數甲x1.00 化x2.00 生x2.00,21,416.8,,,,,,
3206,國立嘉義大學,生物資源學系,國x1.00 英x1.75 數甲x1.00 化x1.50 生x2.00,19,399.2,,,,,,
3207,國立嘉義大學,生化科技學系,國x1.00 英x1.50 數甲x1.00 化x2.00 生x2.00,24,433.55,,,,,,
3210,國立嘉義大學,微生物免疫與生物藥學系,國x1.00 英x1.50 數甲x1.00 化x1.75 生x1.75,31,418.63,,,,,,
3211,國立嘉義大學,獸醫學系,國x1.00 英x1.25 數甲x1.00 化x1.25 生x1.25,15,456.61,,,,,,
3212,國立高雄大學,西洋語文學系,國x1.25 英x1.50 歷x1.00 公x1.00,15,351.95,,,,,,
3213,國立高雄大學,運動健康與休閒學系,國x1.50 英x2.00 數乙x2.00,31,375,,,,,,
3214,國立高雄大學,東亞語文學系日語組,國x2.00 英x2.00 歷x1.00 地x1.00,7,457.6,,,463.03,,,
3215,國立高雄大學,東亞語文學系韓語組,國x2.00 英x2.00 歷x1.00 地x1.00,6,456.2,,,,,,
3216,國立高雄大學,東亞語文學系越語組,國x2.00 英x2.00 歷x1.00 地x1.00,6,446.5,,,,,,
3217,國立高雄大學,工藝與創意設計學系,國x2.00 英x1.50 歷x2.00,19,385.1,,,,,,
3220,國立高雄大學,建築學系,國x1.50 英x2.00 數甲x1.75 物x1.00 化x1.00,13,445.6,,,,,,
3221,國立高雄大學,法律學系,國x1.25 英x1.25 數乙x1.00 歷x1.00 公x1.00,27,415.21,,,,,,
3222,國立高雄大學,政治法律學系,國x1.25 英x1.50 數乙x1.00 歷x1.00 公x1.00,20,428.68,,,,,,
3223,國立高雄大學,財經法律學系,國x1.25 英x1.25 數乙x1.00 歷x1.00 公x1.00,11,425.06,,,,,,
3224,國立高雄大學,應用經濟學系,國x1.50 英x2.00 數乙x2.00,24,422.6,,,,,,
3225,國立高雄大學,亞太工商管理學系企業管理組,國x1.00 英x1.25 數乙x1.00 歷x1.00 地x1.00,11,383.14,,,,,,
3226,國立高雄大學,亞太工商管理學系工業管理組,國x1.00 英x1.25 數甲x1.00 物x1.00 化x1.00,15,299.14,,,,,,
3227,國立高雄大學,資訊管理學系,國x1.00 英x1.50 數乙x1.50,21,309.23,,,,,,
3230,國立高雄大學,金融管理學系,國x1.00 英x1.50 數乙x1.50 歷x1.00 地x1.00,17,446.83,,,,,,
3231,國立高雄大學,應用數學系,國x1.00 英x1.00 數甲x2.00 物x1.50,18,325.7,,,,,,327.47
3232,國立高雄大學,應用化學系,英x1.00 數甲x1.00 物x1.00 化x1.50,17,277.65,,,,,,
3233,國立高雄大學,應用物理學系,國x1.00 英x1.00 數甲x1.50 物x2.00 化x1.00,17,397.8,,,,,,
3234,國立高雄大學,生命科學系,國x1.00 英x1.25 數甲x1.00 化x1.50 生x1.50,22,362.79,,,,,,
3235,國立高雄大學,電機工程學系,國x1.00 英x1.50 數甲x1.50 物x1.50 化x1.00,34,417.18,,,,,,
3236,國立高雄大學,土木與環境工程學系,國x1.00 英x1.00 數甲x2.00 物x1.50 化x1.50,20,416.7,,,,,,
3237,國立高雄大學,化學工程及材料工程學系,國x1.00 英x1.25 數甲x1.00 物x1.25 化x1.50,12,394.4,,,,,,
3240,國立高雄大學,資訊工程學系,國x1.00 英x1.00 數甲x1.50 物x1.00 化x1.00,12,360.15,,,,,,
3241,慈濟大學,醫學系(自費),英x1.00 數甲x1.00 物x1.00 化x1.00 生x1.00,17,421.75,,,431.97,,,
3242,慈濟大學,醫學系(公費),英x1.00 數甲x1.00 物x1.00 化x1.00 生x1.00,2,418.55,,,,,,
3243,慈濟大學,醫學檢驗生物技術學系,國x1.00 英x1.75 數甲x1.00 化x1.50 生x1.50,15,423.48,,,,,,
3244,慈濟大學,公共衛生學系,國x1.50 英x2.00 數甲x1.50 化x1.00 生x1.00,19,342,英文59.50,,,,,
3245,慈濟大學,護理學系,國x1.00 英x2.00 化x1.00 生x2.00,23,354.6,,,,,,
3246,慈濟大學,醫學資訊學系,國x2.00 英x1.25 數乙x1.75,22,257.36,,,,,,
3247,慈濟大學,物理治療學系,英x2.00 數甲x1.00 物x1.00 生x1.00,12,334.1,,,,,,
3250,慈濟大學,生命科學系,國x1.00 英x2.00 數甲x1.00 化x2.00 生x2.00,27,357,,,,,,
3251,慈濟大學,分子生物暨人類遺傳學系,國x1.00 英x1.75 數甲x1.00 化x2.00 生x2.00,17,360.08,,,,,,
3252,慈濟大學,傳播學系,國x2.00 英x1.00 歷x1.50 公x1.50,25,312.35,,348.71,,,,
3253,慈濟大學,兒童發展與家庭教育學系,國x2.00 英x2.00 公x1.00,11,252.7,,,,,,
3254,慈濟大學,社會工作學系,國x1.50 英x1.50 數乙x1.00 歷x1.00 公x2.00,25,342.83,,425.01,,,,
3255,慈濟大學,人類發展與心理學系,國x2.00 英x1.50 數乙x1.50,23,259.2,,300.88,,,,
3256,慈濟大學,東方語文學系中文組,國x2.00 英x1.00 歷x1.00,24,188.65,,194.27,,,,
3257,慈濟大學,東方語文學系日文組,國x2.00 英x1.00 歷x1.00,20,195.05,,238.99,,,,
3260,慈濟大學,英美語文學系,國x1.50 英x2.00 地x1.00,20,186.3,,196.03,,,,
3261,臺北醫學大學,醫學系(自費),英x1.00 數甲x1.00 物x1.00 化x1.00 生x1.00,22,434.95,,482.63,443.47,,,
3262,臺北醫學大學,醫學系(公費),英x1.00 數甲x1.00 物x1.00 化x1.00 生x1.00,2,425.05,,,,,,
3263,臺北醫學大學,牙醫學系,英x1.00 數甲x1.00 物x1.00 化x1.00 生x1.00,18,425.65,,,429.5,,,
3264,臺北醫學大學,藥學系藥學組,英x1.00 數甲x1.00 物x1.00 化x1.25 生x1.25,45,449.15,,,453.87,,,
3265,臺北醫學大學,藥學系臨床藥學組,英x1.00 數甲x1.00 物x1.00 化x1.25 生x1.25,22,454.05,,,461.72,,,
3266,臺北醫學大學,醫學檢驗暨生物技術學系,國x1.00 英x1.50 數甲x1.00 化x1.50 生x1.50,26,502.4,生物84.70,,,,,
3267,臺北醫學大學,護理學系,國x1.00 英x1.50 數甲x1.00 化x1.25 生x1.50,16,457.55,,,,,,
3270,臺北醫學大學,保健營養學系,國x1.00 英x2.00 數甲x1.00 化x2.00 生x1.50,16,561.3,,,,,,
3271,臺北醫學大學,公共衛生學系,國x1.00 英x1.50 數甲x1.00 化x1.50 生x1.50,17,473.4,,484.08,,,,
3272,臺北醫學大學,醫務管理學系,國x1.25 英x1.50 數乙x1.25,14,323,,,,,,
3273,臺北醫學大學,呼吸治療學系,英x1.25 數甲x1.00 物x1.00 化x1.25 生x1.25,15,401.6,,462.84,,,,
3274,臺北醫學大學,高齡健康管理學系,國x1.00 英x1.50 數甲x1.00 化x1.25 生x1.50,10,439.58,,,,,,
3275,臺北醫學大學,牙體技術學系,國x1.00 英x1.50 物x1.00 化x1.25 生x1.25,9,457.88,,,,,,
3276,臺北醫學大學,口腔衛生學系,國x1.00 英x1.25 數甲x1.00 化x1.00 生x1.25,7,397.8,,,,,,
3277,臺北醫學大學,生物醫學工程學系,英x1.00 物x1.50 化x1.50 生x1.50,9,426.15,,,,,,
3300,臺北醫學大學,食品安全學系,國x1.00 英x1.50 數甲x1.00 化x2.00 生x1.00,7,468.68,,,,,,
3301,康寧大學,健康照護管理學系(台南校區),國x2.00 英x2.00 數乙x1.75,28,182,,,,,,
3302,康寧大學,長期照護學系(台北校區),國x2.00 英x2.00 數乙x1.00,43,194.1,,,,,,
3303,康寧大學,嬰幼兒保育學系(台北校區),國x2.00 英x2.00 數乙x1.00,43,189.3,,,,,,
3304,佛光大學,文化資產創意系(文化創意組),國x2.00 英x1.00 歷x2.00 地x2.00,6,330.8,,,,,,
3305,佛光大學,文化資產創意系(文化觀光組),國x2.00 英x1.00 歷x2.00 地x2.00,10,300.4,,,,,,
3306,佛光大學,傳播學系(數位媒體組),國x2.00 英x1.00 歷x2.00 地x2.00,6,336.3,,,,,,
3307,佛光大學,傳播學系(廣告公關組),國x2.00 英x1.00 歷x2.00 地x2.00,5,345.1,,,,,,
3310,佛光大學,傳播學系(流行音樂傳播組),國x2.00 英x1.00 歷x2.00 地x2.00,5,362.3,,,,,,
3311,佛光大學,資訊應用系(系統智慧應用組),國x2.00 英x1.00 歷x2.00 地x2.00,4,321.4,,,,,,
3312,佛光大學,資訊應用系(網路與多媒體組),國x2.00 英x2.00 數乙x1.75,5,270.88,,,,,,
3313,佛光大學,資訊應用系(動畫數位內容組),國x2.00 英x1.00 歷x2.00 地x2.00,4,322.8,,,,,,
3314,佛光大學,資訊應用系(數位遊戲開發組),國x2.00 英x2.00 數乙x1.75,4,275.25,,,,,,
3315,佛光大學,中國文學與應用學系,國x2.00 英x1.00 歷x2.00 地x2.00,12,318.45,,323.44,,,,
3316,佛光大學,歷史學系(史學經典與創作組),國x2.00 英x1.00 歷x2.00 地x2.00,11,304.15,,,,,,
3317,佛光大學,歷史學系(圖像史學與數位組),國x2.00 英x1.00 歷x2.00 地x2.00,12,282.6,,303.22,,,,
3320,佛光大學,外國語文學系,國x2.00 英x2.00 歷x2.00 地x1.00,4,329.1,,,,,,
3321,佛光大學,社會學暨社會工作學系,國x2.00 英x1.00 歷x2.00 地x2.00,9,361.45,,,,,,
3322,佛光大學,心理學系,國x2.00 英x2.00 數乙x1.75,5,314.1,,,,,,
3323,佛光大學,公共事務系(國際兩岸事務組),國x2.00 英x1.00 歷x2.00 地x2.00,9,321.6,,,,,,
3324,佛光大學,公共事務學系(行政管理組),國x2.00 英x1.00 歷x2.00 地x2.00,7,356.6,,415.02,,,,
3325,佛光大學,管理學系(經營管理組),國x2.00 英x1.00 歷x2.00 地x2.00,5,333.75,,,,,,
3326,佛光大學,管理學系(行銷與創業組),國x2.00 英x1.00 歷x2.00 地x2.00,5,322.2,,,,,,
3327,佛光大學,管理學系(休閒事業管理組),國x2.00 英x1.00 歷x2.00 地x2.00,6,316.4,,319.59,,,,
3330,佛光大學,應用經濟學系(財務金融組),國x2.00 英x1.00 歷x2.00 地x2.00,9,344.6,,,,,,
3331,佛光大學,應用經濟學系(國際商務組),國x2.00 英x1.00 歷x2.00 地x2.00,7,310.85,,,,,,
3332,佛光大學,未來與樂活產業學系,國x2.00 英x1.00 歷x2.00 地x2.00,9,291.35,,,,,,
3333,稻江科技暨管理學院,時尚美容藝術管理學系,國x1.00 英x1.00 數乙x1.00,25,67,,,,,,
3334,稻江科技暨管理學院,行動科技學系,國x1.00 英x1.50 數甲x2.00 物x1.50 化x1.00,40,160.28,,,,,,
3335,稻江科技暨管理學院,動畫遊戲設計學系,國x1.50 英x1.00 數乙x1.00,48,94.4,,108.96,,,,
3336,稻江科技暨管理學院,表演藝術學士學位學程,國x2.00 歷x1.75 公x2.00,22,201.53,,,,,,
3337,稻江科技暨管理學院,經營管理學士學位學程,國x1.00 英x1.00 數乙x1.00 公x1.00,11,101,,,,,,
3340,稻江科技暨管理學院,休閒遊憩管理學系,國x2.00 英x1.00 公x2.00,26,160.2,,,,,,
3341,稻江科技暨管理學院,法律學士學位學程,國x2.00 英x1.00 公x2.00,36,182.8,,188.05,,,,
3342,稻江科技暨管理學院,餐飲管理學系,國x2.00 英x2.00 歷x1.00 地x1.00 公x2.00,15,243.9,,,,,,
3343,稻江科技暨管理學院,幼兒教育學系,國x2.00 英x1.25 公x2.00,24,176.18,,,,,,
3344,稻江科技暨管理學院,社會工作學系,國x2.00 地x1.50 公x1.75,39,208.3,,212.48,,,,
3345,亞洲大學,健康產業管理系(健康產業組),國x2.00 英x1.00 數乙x1.00 歷x2.00 地x2.00,7,451.3,,,,,,
3346,亞洲大學,健康產業管理系(醫療機構組),國x2.00 英x1.00 數乙x1.00 歷x2.00 地x2.00,1,481,,,,,,
3347,亞洲大學,食品營養保健系(食品營養組),國x2.00 英x1.50 生x2.00,2,375.95,,,,,,
3350,亞洲大學,食品營養保健系(保健化妝組),國x2.00 英x1.50 公x2.00,2,348.15,,,,,,
3351,亞洲大學,生物科技學系(醫藥應用組),國x1.00 英x2.00 生x2.00,4,310.5,,,,,,
3352,亞洲大學,生物科技系(農業生技管理組),國x2.00 英x1.00 公x2.00,3,323.1,,,,,,
3353,亞洲大學,心理學系(心理師研修組),國x1.00 英x2.00 數甲x1.00,1,255.6,,,,,,
3354,亞洲大學,心理學系(諮商與臨床心理組),國x1.00 英x2.00 地x1.00 公x2.00,2,384.3,,,,,,
3355,亞洲大學,心理學系(工商與社會心理組),國x1.00 英x2.00 地x1.00 公x2.00,2,378.1,,,,,,
3356,亞洲大學,護理學系(國際護理組),國x1.00 英x1.50 生x1.00,11,222.9,,233.06,,,,
3357,亞洲大學,護理學系(臨床照護組),國x1.00 英x1.00 生x1.50,7,223.7,,,,,,
3360,亞洲大學,護理學系(高齡長期照護組),國x1.00 英x1.00 生x1.00,3,188.85,,,,,,
3361,亞洲大學,視光學系,國x1.00 英x1.00 生x2.00,3,275.25,,,,,,
3362,亞洲大學,聽力暨語言治療學系,國x1.00 英x2.00 生x2.00,1,380.9,,,,,,
3363,亞洲大學,職能治療學系,國x1.00 英x2.00 生x1.00,2,308.3,,,,,,
3364,亞洲大學,物理治療學系,國x1.00 英x1.00 數甲x1.00 生x1.00,2,270.85,,,,,,
3365,亞洲大學,生資醫學工程系(生醫資訊組),國x2.00 數乙x1.00 公x2.00,1,346.2,,,,,,
3366,亞洲大學,生資醫學工程系(醫學工程組),國x2.00 數乙x1.00 公x2.00,1,366.2,,,,,,
3367,亞洲大學,資訊工程學系(人工智慧組),國x2.00 數乙x1.00 歷x2.00 地x2.00,2,485.2,,,,,,
3370,亞洲大學,資訊工程系(數位遊戲設計組),國x2.00 數乙x1.00 歷x2.00 地x2.00,2,440.8,,,,,,
3371,亞洲大學,行動商務多媒體系(多媒體組),國x2.00 數乙x1.00 歷x2.00 地x2.00,4,403.4,數學乙50.40,,,,,
3372,亞洲大學,行動商務多媒體系(商務組),國x2.00 數乙x1.00 歷x2.00 地x2.00,4,406,,,,,,
3373,亞洲大學,光電與通訊學系(光電綠能組),國x2.00 英x1.75 數乙x2.00,6,324.15,,,,,,
3374,亞洲大學,光電與通訊學系(通訊網路組),國x2.00 英x1.75 數乙x2.00,9,320.73,,,,,,
3375,亞洲大學,資訊傳播學系,國x2.00 英x1.00 數乙x2.00,21,279.75,,,,,,
3376,亞洲大學,經營管理系(企業創新管理組),國x2.00 歷x1.00 地x2.00 公x2.00,9,445.6,公民78.40,,,,,
3377,亞洲大學,經營管理學系(行銷管理組),國x2.00 歷x2.00 地x1.00 公x2.00,9,450.8,,,,,,
3400,亞洲大學,經營管理系(國際企業管理組),國x2.00 歷x2.00 地x1.00 公x2.00,12,446.8,,,,,,
3401,亞洲大學,休閒遊憩管理系(餐旅事業組),國x2.00 英x1.00 地x2.00,5,287.65,,,,,,
3402,亞洲大學,休閒遊憩管理系(旅遊事業組),國x2.00 英x1.00 地x2.00,11,284.45,,,,,,
3403,亞洲大學,會計與資訊學系(財稅應用組),國x2.00 英x1.00 數乙x1.00 地x2.00,2,345.55,,,,,,
3404,亞洲大學,會計與資訊學系(管理應用組),國x2.00 英x1.00 數乙x1.00 地x2.00,3,342.5,,,,,,
3405,亞洲大學,財務金融學系(投資理財組),國x1.00 英x1.00 數乙x1.00 地x2.00,3,291.5,,,,,,
3406,亞洲大學,財務金融學系(金融科技組),國x1.00 英x1.00 數乙x1.00 地x2.00,4,286.73,,,,,,
3407,亞洲大學,財經法律學系(科技法律組),國x2.00 歷x2.00 地x1.00 公x2.00,1,530,,,,,,
3410,亞洲大學,財經法律學系(財經法律組),國x2.00 歷x2.00 地x1.00 公x2.00,2,516,,,,,,
3411,亞洲大學,外國語文學系,國x2.00 英x2.00 歷x1.50,4,328.3,,,,,,
3412,亞洲大學,社工系(心理與家庭社工組),國x1.00 英x1.00 數乙x1.00 歷x2.00,5,288.35,,,,,,
3413,亞洲大學,社工系(醫務與長照社工組),國x1.00 英x1.00 數乙x1.00 地x2.00,6,287.85,,,,,,
3414,亞洲大學,幼兒教育學系,國x2.00 英x1.00 歷x1.00 公x2.00,10,372.2,,387,,,,
3415,亞洲大學,數位媒體設計學系,國x1.00 歷x2.00 地x2.00,7,315.2,,,,,,
3416,亞洲大學,視覺傳達設計學系,國x1.00 歷x2.00 地x2.00,8,309.4,,,,,,
3417,亞洲大學,創意商品設計系(創意商品組),國x2.00 歷x1.50 地x2.00,14,332.65,,,,,,
3420,亞洲大學,創意商品設計系(科技商品組),國x2.00 歷x1.50 地x2.00,19,323.05,,,,,,
3421,亞洲大學,時尚設計系(時尚服裝設計組),國x1.50 歷x2.00 地x2.00,1,350.8,,,,,,
3422,亞洲大學,時尚設計系(服飾創意設計組),國x2.00 歷x1.50 地x2.00,8,329.45,,,,,,
3423,亞洲大學,室內設計學系(商業空間組),數乙x1.00 歷x2.00 地x2.00,5,319.6,,,,,,
3424,亞洲大學,室內設計學系(住宅空間組),數乙x2.00 歷x2.00 地x1.50,1,370.2,,,,,,
3425,亞洲大學,創意設計學院國際設計學士班,國x1.00 英x1.00 歷x2.00 地x2.00,2,360.9,,,,,,
3426,國立宜蘭大學,外國語文學系,國x1.50 英x2.00 歷x1.00 地x1.00,7,377.5,,,,,,
3427,國立宜蘭大學,應用經濟與管理學系,國x1.00 英x1.00 數乙x1.00 歷x1.00,24,263.8,,311.58,,,,
3430,國立宜蘭大學,休閒產業與健康促進學系,國x1.00 英x1.50 數乙x1.00 歷x1.00 地x2.00,9,401.43,,450.78,,,,
3431,國立宜蘭大學,土木工程學系,國x2.00 數甲x1.00 物x1.00 化x1.00,3,309.3,,,,,,
3432,國立宜蘭大學,機械與機電工程學系,國x1.00 英x1.00 數甲x1.00 物x1.00 化x1.00,34,270.75,數學甲48.40,,,,,
3433,國立宜蘭大學,化學工程與材料工程學系,國x1.00 英x1.00 數甲x1.50 物x1.50 化x1.50,22,347.65,數學甲38.80,,,,,
3434,國立宜蘭大學,環境工程學系,國x1.50 英x1.50 數甲x1.50 化x1.00,11,307.55,,,,,,
3435,國立宜蘭大學,生物機電工程學系,國x2.00 英x1.00 數甲x1.50 物x2.00,16,367.3,,369.02,,,,
3436,國立宜蘭大學,食品科學系,國x1.00 英x1.00 化x2.00 生x2.00,16,351.85,,358.36,,,,
3437,國立宜蘭大學,生物技術與動物科學系,國x1.00 英x1.00 化x1.00 生x2.00,11,313.75,,,,,,
3440,國立宜蘭大學,森林暨自然資源學系,國x1.00 英x1.50 化x1.50 生x1.50,14,302.05,,,,,,
3441,國立宜蘭大學,園藝學系,國x1.00 英x1.00 化x1.00 生x2.00,4,291.6,,,,,,
3442,國立宜蘭大學,電機工程學系,國x1.00 英x1.00 數甲x1.00 物x1.00,8,244.4,,,,,,
3443,國立宜蘭大學,電子工程學系,國x1.00 英x1.50 數甲x1.00 物x1.50,9,287.83,,,,,,
3444,國立宜蘭大學,資訊工程學系,國x1.00 英x2.00 數甲x1.00 物x1.00,8,304.1,,,,,,
3445,國立聯合大學,機械工程學系,國x1.50 英x1.00 數甲x2.00 物x2.00 化x1.00,8,401.2,,,,,,
3446,國立聯合大學,化學工程學系,國x1.00 英x1.00 數甲x2.00 物x1.00 化x2.00,10,368.8,,,,,,
3447,國立聯合大學,材料科學工程學系,國x1.00 英x1.00 數甲x1.00 物x1.00 化x1.00,8,270.35,,,,,,
3450,國立聯合大學,環境與安全衛生工程系(甲組),國x1.50 英x1.00 數甲x1.00 化x2.00,12,294.4,,,,,,
3451,國立聯合大學,環境與安全衛生工程系(乙組),國x1.50 英x1.00 數甲x1.00 生x2.00,1,329.6,,,,,,
3452,國立聯合大學,土木與防災工程學系,國x2.00 英x1.00 數甲x2.00 物x2.00,6,374.8,,,,,,
3453,國立聯合大學,能源工程學系,國x1.00 英x1.00 數甲x2.00 物x2.00 化x2.00,24,387.6,,,,,,
3454,國立聯合大學,建築學系,國x2.00 英x2.00 數甲x1.75,7,337.9,,,,,,
3455,國立聯合大學,工業設計學系(自然組),國x2.00 英x2.00 數甲x1.50,4,316.2,,,,,,
3456,國立聯合大學,工業設計學系(社會組),國x2.00 英x2.00 數乙x1.50,5,346.8,,,,,,
3457,國立聯合大學,電機工程學系,英x1.00 數甲x1.25 物x1.25,6,188.38,,,,,,
3460,國立聯合大學,電子工程學系(甲組)(男),國x2.00 英x1.00 數甲x2.00 物x2.00,8,397.8,,,,,,
3461,國立聯合大學,電子工程學系(甲組)(女),國x2.00 英x1.00 數甲x2.00 物x2.00,2,379.95,,,,,,
3462,國立聯合大學,電子工程學系(乙組)(男),國x2.00 英x1.00 數甲x2.00 化x2.00,8,397.15,,,,,,
3463,國立聯合大學,電子工程學系(乙組)(女),國x2.00 英x1.00 數甲x2.00 化x2.00,2,399.55,,,,,,
3464,國立聯合大學,光電工程學系,國x1.50 數甲x1.00 物x2.00 化x1.50,15,336.6,,,,,,
3465,國立聯合大學,資訊工程學系(A組),國x1.75 英x2.00 數甲x2.00,10,348.5,,,,,,
3466,國立聯合大學,資訊工程學系(B組),國x1.75 英x2.00 數乙x2.00,10,387.4,,,,,,
3467,國立聯合大學,經營管理學系,國x1.00 英x2.00 數乙x2.00,23,299.5,,,,,,
3470,國立聯合大學,財務金融學系,國x1.00 英x1.50 數乙x1.50 地x1.00,30,310.4,,,,,,
3471,國立聯合大學,資訊管理學系,國x2.00 英x1.75 數乙x2.00,10,379.25,,,,,,
3472,國立聯合大學,臺灣語文與傳播學系,國x2.00 英x2.00 歷x2.00 地x1.00,13,421.8,"國文69.60
英文64.00",,,,,
3473,國立聯合大學,華語文學系,國x2.00 英x2.00 歷x1.50,26,327.7,,,,,,
