num,school,department,discipline_name,gsat,chi,eng,math_a,math_b,phy,che,bio,his,geo,cit,ele,same_1,same_2,same_3,rank_108,select_score_108,ori_score_108,avg_108,num_want_108,num_sel_108,low_108,high_108,people_in_108,percent_in_108,rank_107,select_score_107,ori_score_107,avg_107,num_want_107,num_sel_107,low_107,high_107,people_in_107,percent_in_107,profile
1869,國立彰化師範大學,企業管理學系,管理,英聽(Ｂ級),1,2,,2,,,,,,,,英文,數乙,國文,50,392.7,235.62,78.54,12,12,234.01,237,5213,0.1469,45,370,222,74,22,22,219.01,222,6234,16.35,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02304.html
1870,臺北市立大學,都會產業經營與行銷學系,管理,,1,2,,2,,,,,,,,英文,數乙,國文,51,392,235.2,78.4,7,7,234.01,237,5213,0.1469,48,368.2,220.92,73.64,16,16,219.01,222,6234,16.35,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03520.html
1871,國立交通大學,人文社會學系,管理,,1,1,,1,,,,1,,1,,國文,英文,歷史,22,390.65,390.65,78.13,23,23,390.01,395,2022,0.092,26,372.65,372.65,74.53,25,25,370.01,375,2581,11.23,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01321.html
1872,國立清華大學,科技管理學院學士班,管理,,1.5,2,1.5,,1,1,,,,,,英文,數甲,國文,53,541.2,386.57,77.31,8,8,385.01,390,1925,0.0935,62,535.6,382.57,76.51,10,10,380.01,385,2340,11.71,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01120.html
1873,國立高雄大學,資訊管理學系,管理,,1,1.5,,1.5,,,,,,,,英文,數乙,國文,57,309.23,231.92,77.31,21,21,231.01,234,5840,0.1646,51,289.75,217.31,72.44,21,21,216.01,219,6779,17.78,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10110.html
1874,長庚大學,醫務管理學系(社會組),管理,,1,1.5,,1.25,,,,,,,,英文,數乙,國文,58,288.95,231.16,77.05,6,6,231.01,234,5840,0.1646,64,265.98,212.78,70.93,9,9,210.01,213,7947,20.85,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03003.html
1875,國立臺灣海洋大學,運輸科學系A組,管理,,1,2,,2,,,,,,,,英文,數乙,國文,62,383.1,229.86,76.62,17,17,228.01,231,6448,0.1817,54,360.4,216.24,72.08,13,13,216.01,219,6779,17.78,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02115.html
1876,銘傳大學,企業管理學系企業管理組(台北校區),管理,,1,,,,,,,2,,2,,國文,歷史,公民,1,381,228.6,76.2,2,2,228.01,231,3832,0.1701,1,324.2,194.52,64.84,22,22,192.01,195,9824,36.5,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04625.html
1877,國立嘉義大學,資訊管理學系(社會組),管理,,1,1.5,,2,,,,,,,,數乙,英文,國文,67,342.83,228.55,76.18,10,10,228.01,231,6448,0.1817,62,319.75,213.17,71.06,11,11,213.01,216,7350,19.28,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10042.html
1878,國立高雄師範大學,事業經營學系,管理,,1.5,2,,1.75,,,,,,,,英文,數乙,國文,68,399.9,228.51,76.17,14,14,228.01,231,6448,0.1817,55,377.2,215.54,71.85,10,10,213.01,216,7350,19.28,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02221.html
1879,國立政治大學,資訊管理學系自然組,管理,自然(前標),1,2,2,,,,,,,,,數甲,英文,國文,5,380.6,228.36,76.12,24,24,228.01,231,2483,0.1018,5,379.8,227.88,75.96,30,30,225.01,228,2699,11.27,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00625.html
1880,臺北市立大學,社會暨公共事務學系,管理,,1.5,1.5,,1,,,,1,,2,,國文,英文,公民,33,532.48,380.34,76.07,16,16,380.01,385,2728,0.1241,38,495.08,353.63,70.73,15,15,350.01,355,3998,17.4,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03514.html
1881,國立臺灣海洋大學,航運管理學系,管理,,1,2,,1.5,,,,,,,,英文,數乙,國文,70,342.3,228.2,76.07,24,24,228.01,231,6448,0.1817,53,324.9,216.6,72.2,30,30,216.01,219,6779,17.78,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02103.html
1882,國立清華大學,工業工程與工程管理學系,管理,,1,1.5,1.5,,1,1,,,,,,數甲,英文,國文,72,455.68,379.73,75.95,15,15,375.01,380,2547,0.1237,63,458.2,381.83,76.37,14,14,380.01,385,2340,11.71,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01114.html
1883,國立屏東大學,行銷與流通管理學系,管理,,1,2,,2,,,,,,,,英文,數乙,國文,71,379.6,227.76,75.92,1,1,225.01,228,7021,0.1979,71,340.3,204.18,68.06,1,1,204.01,207,9113,23.91,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03620.html
1884,國立屏東大學,不動產經營學系,管理,,1.5,1.25,,1.5,,,,,,,,國文,數乙,英文,73,321.39,226.86,75.62,2,2,225.01,228,7021,0.1979,59,302.88,213.8,71.27,1,1,213.01,216,7350,19.28,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03621.html
1885,國立臺灣海洋大學,海洋觀光管理學士學位學程,管理,,1.5,2,,1,,,,,,,,英文,國文,數乙,74,339.74,226.49,75.5,5,5,225.01,228,7021,0.1979,70,307.2,204.8,68.27,7,7,204.01,207,9113,23.91,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02119.html
1886,國立彰化師範大學,公共事務與公民教育學系公民教育組,管理,英聽(Ｂ級),1.25,1.25,,1,,,,1,,2,,公民,國文,英文,37,490.21,377.08,75.42,10,10,375.01,380,3114,0.1416,37,460.58,354.29,70.86,10,10,350.01,355,3998,17.4,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02322.html
1887,國立彰化師範大學,公共事務與公民教育學系公共事務組,管理,英聽(Ｂ級),1.25,1.25,,1,,,,1,,2,,公民,國文,英文,39,488.09,375.45,75.09,10,10,375.01,380,3114,0.1416,39,459.61,353.55,70.71,11,11,350.01,355,3998,17.4,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02321.html
1888,國立臺東大學,公共與文化事務學系,管理,,1.5,,,,,,,1,1,2,,公民,國文,歷史,2,412.8,300.22,75.05,6,6,300.01,304,3557,0.165,1,397.1,264.73,66.18,6,6,264.01,268,6940,31.04,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03817.html
1889,國立中正大學,勞工關係學系,管理,,1.5,2,,1,,,,1,,1.5,,英文,國文,公民,40,525.1,375.07,75.01,25,25,375.01,380,3114,0.1416,34,499.1,356.5,71.3,25,25,355.01,360,3639,15.83,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04126.html
1890,國立交通大學,工業工程與管理學系,管理,,1,1.5,1.5,,1,1,,,,,,數甲,英文,國文,77,450.08,375.07,75.01,18,18,375.01,380,2547,0.1237,76,445.23,371.02,74.2,30,30,370.01,375,2899,14.51,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01316.html
1891,國立屏東大學,資訊管理學系,管理,,1,2,,2,,,,,,,,英文,數乙,國文,77,372.6,223.56,74.52,2,2,222.01,225,7679,0.2164,50,363.1,217.86,72.62,1,1,216.01,219,6779,17.78,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03627.html
1892,國立交通大學,運輸與物流管理學系,管理,,1,1.5,1.5,,1,,,,,,,數甲,英文,國文,3,371.85,297.48,74.37,13,13,296.01,300,2633,0.1255,2,374.38,299.5,74.88,15,15,296.01,300,2864,14.08,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01315.html
1893,銘傳大學,企業管理學系數位經營組(台北校區),管理,,2,,,1,,,,,,2,,國文,數乙,公民,1,370.6,222.36,74.12,2,2,222.01,225,4903,0.2199,1,430.2,245.83,61.46,4,4,244.01,248,9795,37.31,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04654.html
1894,國立屏東大學,商業自動化與管理學系,管理,,1,2,,2,,,,,,,,英文,數乙,國文,79,370.2,222.12,74.04,1,1,222.01,225,7679,0.2164,82,332.9,199.74,66.58,1,1,198.01,201,10251,26.89,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03618.html
1895,國立成功大學,工業與資訊管理學系,管理,,1,1,1,,1,1,,,,,,數甲,英文,國文,83,369.1,369.1,73.82,19,20,365.01,370,3234,0.157,87,363.3,363.3,72.66,17,17,360.01,365,3539,17.72,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00434.html
1896,國立臺灣海洋大學,海洋經營管理學士學位學程,管理,,1,2,,1,,,,,,,,英文,數乙,國文,81,294.4,220.8,73.6,15,15,219.01,222,8312,0.2343,66,281.6,211.2,70.4,5,5,210.01,213,7947,20.85,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02125.html
1897,國立臺北教育大學,文化創意產業經營學系,管理,,1.5,1.5,,1,,,,1.25,1,,,英文,國文,歷史,59,459.53,367.62,73.52,22,22,365.01,370,3771,0.159,66,440.55,352.44,70.49,27,28,350.01,355,4819,18.36,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03219.html
1898,國立中央大學,資訊管理學系,管理,,1.5,2,2,,,,,,,,,數甲,英文,國文,10,402.6,219.6,73.2,47,47,219.01,222,3803,0.1559,8,400.1,218.24,72.75,49,49,216.01,219,3865,16.14,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01617.html
1899,國立臺灣海洋大學,海洋文創設計產業學士學位學程,管理,,1.5,1,,1,,,,,,,,國文,英文,數乙,84,255.75,219.21,73.07,5,5,219.01,222,8312,0.2343,89,228.85,196.16,65.39,10,11,195.01,198,10795,28.32,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02122.html
1900,東吳大學,資訊管理學系,管理,,1,1.5,,2,,,,,,,,數乙,英文,國文,85,328.78,219.19,73.06,28,28,219.01,222,8312,0.2343,73,304.93,203.29,67.76,33,33,201.01,204,9713,25.48,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00523.html
1901,國立東華大學,公共行政學系,管理,,1.5,2,,,,,,,,2,,國文,英文,公民,6,401.7,219.11,73.04,10,10,219.01,222,5205,0.2276,5,354.4,193.31,64.44,12,12,192.01,195,6372,26.88,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03437.html
1902,國立高雄大學,亞太工商管理學系企業管理組,管理,,1,1.25,,1,,,,1,1,,,英文,數乙,國文,61,383.14,364.9,72.98,11,11,360.01,365,4187,0.1766,68,367.5,350,70,12,12,345.01,350,5262,20.05,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10103.html
1903,國立屏東大學,企業管理學系,管理,,1,1.5,,1,,,,,,,,英文,數乙,國文,87,254.55,218.19,72.73,3,3,216.01,219,8947,0.2522,83,232.65,199.41,66.47,2,2,198.01,201,10251,26.89,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03622.html
1904,國立中山大學,資訊管理學系(自然組),管理,,1.5,2,2,,,,,,,,,英文,數甲,國文,11,399.7,218.02,72.67,10,10,216.01,219,4276,0.1753,10,397.2,216.65,72.22,9,10,216.01,219,3865,16.14,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02722.html
1905,輔仁大學,資訊管理學系,管理,,1.5,2,,2,,,,,,,,數乙,英文,國文,89,399.2,217.75,72.58,35,35,216.01,219,8947,0.2522,77,369.5,201.55,67.18,25,25,201.01,204,9713,25.48,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02010.html
1906,東吳大學,企業管理學系,管理,,1,1.5,,1.5,,,,,,,,英文,數乙,國文,90,290.23,217.67,72.56,73,74,216.01,219,8947,0.2522,79,267.7,200.77,66.92,105,105,198.01,201,10251,26.89,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00519.html
1907,國立金門大學,海洋與邊境管理學系,管理,,2,1,,,,,,,,2,,公民,國文,英文,7,362.7,217.62,72.54,3,3,216.01,219,5641,0.2467,10,448.93,320.66,64.13,6,6,320.01,325,6713,30.07,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/15312.html
1908,國立中央大學,工學院學士班,管理,,1,1,2,,2,2,,,,,,數甲,物理,化學,91,577.75,361.09,72.22,15,15,360.01,365,3595,0.1745,85,583.3,364.56,72.91,6,6,360.01,365,3539,17.72,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01627.html
1909,國立臺北教育大學,社會與區域發展學系,管理,,1,2,,1,,,,1.5,1.5,,,英文,數乙,國文,66,502.6,359,71.8,21,22,355.01,360,4627,0.1951,72,484.25,345.89,69.18,26,26,345.01,350,5262,20.05,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03206.html
1910,國立屏東大學,休閒事業經營學系,管理,,1.5,1.5,,1,,,,,,,,英文,國文,數乙,97,286.93,215.2,71.73,1,1,213.01,216,9582,0.2701,116,239.63,179.72,59.91,2,2,177.01,180,14213,37.28,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03619.html
1911,中原大學,資訊管理學系,管理,,1.75,2,,2,,,,,,,,數乙,英文,國文,99,412.3,215.11,71.7,3,3,213.01,216,9582,0.2701,107,351,183.13,61.04,15,15,183.01,186,13121,34.42,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00823.html
1912,輔仁大學,企業管理學系,管理,,1.5,1.5,,1.5,,,,1,1,,,英文,數乙,國文,70,464.43,357.25,71.45,52,52,355.01,360,4627,0.1951,78,439.7,338.23,67.65,54,55,335.01,340,6137,23.38,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02007.html
1913,國立中興大學,資訊管理學系,管理,,1,2,2,,,,,,,,,數甲,英文,國文,12,355.2,213.12,71.04,19,19,213.01,216,4774,0.1957,11,358.5,215.1,71.7,12,12,213.01,216,4284,17.89,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00333.html
1914,國立臺南大學,行政管理學系,管理,,1.5,1.5,,1,,,,1,,1,,國文,英文,數乙,46,425.05,354.21,70.84,21,21,350.01,355,5150,0.2343,48,380.95,317.46,63.49,29,30,315.01,320,6657,28.96,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03302.html
1915,國立成功大學,交通管理科學系,管理,,1,1,1,,1,1,,,,,,數甲,英文,國文,106,353.5,353.5,70.7,24,24,350.01,355,4341,0.2107,102,352.1,352.1,70.42,23,23,350.01,355,4209,21.07,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00435.html
1916,國立嘉義大學,企業管理學系,管理,,2,1.5,,2,,,,1,1,,,國文,數乙,英文,83,526.63,351.09,70.22,23,24,350.01,355,5033,0.2123,86,497.83,331.89,66.38,30,30,330.01,335,6598,25.14,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10014.html
1917,國立暨南國際大學,資訊管理學系,管理,,1.75,2,,2,,,,,,,,英文,數乙,國文,109,402.6,210.05,70.02,31,31,210.01,213,10234,0.2885,91,372.1,194.14,64.71,18,18,192.01,195,11387,29.87,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05805.html
1918,長庚大學,資訊管理學系(社會組),管理,,1.25,1.5,,1.5,,,,,,,,英文,數乙,國文,110,297.13,209.74,69.91,17,17,207.01,210,10790,0.3041,108,259.33,183.06,61.02,23,23,183.01,186,13121,34.42,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03005.html
1919,元智大學,管理學院學士班(英語專班),管理,,1,1,,1,,,,,,,,英文,數乙,國文,113,208.95,208.95,69.65,5,5,207.01,210,10790,0.3041,86,197.35,197.35,65.78,10,10,195.01,198,10795,28.32,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04020.html
1920,國立臺南大學,文化與自然資源學系,管理,,1,1,,,,,,2,2,,,歷史,地理,英文,21,417.45,278.3,69.58,17,17,276.01,280,5903,0.2412,100,445.6,318.29,63.66,23,23,315.01,320,7884,30.04,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03316.html
1921,銘傳大學,休閒遊憩管理學系(桃園校區),管理,,1.5,,,,,,,,1.5,2,,公民,國文,地理,1,347,208.2,69.4,6,6,207.01,210,7718,0.3567,1,303.6,182.16,60.72,10,10,180.01,183,10418,46.48,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04639.html
1922,國立嘉義大學,行銷與觀光管理學系,管理,,1.5,2,,2,,,,,,,,英文,數乙,國文,114,381.1,207.87,69.29,22,22,207.01,210,10790,0.3041,102,410.53,315.79,63.16,17,18,315.01,320,7884,30.04,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10039.html
1923,國立暨南國際大學,管理學院學士班,管理,,1,1,,1.5,,,,,,,,數乙,英文,國文,118,241.6,207.09,69.03,13,13,207.01,210,10790,0.3041,,,,,,,,,,,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05820.html
1924,國立臺中教育大學,文化創意產業設計與營運學系,管理,,1,2,,1,,,,,,,,英文,國文,數乙,120,275.5,206.62,68.88,23,23,204.01,207,11390,0.321,101,250.2,187.65,62.55,26,26,186.01,189,12573,32.98,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03117.html
1925,亞洲大學,視光學系,管理,,1,1,,,,,2,,,,,英文,生物,國文,4,275.25,206.44,68.81,3,3,204.01,207,6208,0.4005,5,215.15,161.36,53.79,10,10,159.01,162,7988,53.72,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13451.html
1926,元智大學,資訊管理學系(社會組),管理,,1.75,2,,2,,,,,,,,英文,數乙,國文,121,395.6,206.4,68.8,14,14,204.01,207,11390,0.321,120,343.4,179.17,59.72,17,17,177.01,180,14213,37.28,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04017.html
1927,國立東華大學,資訊管理學系,管理,,1,1.5,,2,,,,,,,,數乙,英文,國文,123,308.9,205.93,68.64,14,14,204.01,207,11390,0.321,112,271.6,181.07,60.36,20,20,180.01,183,13659,35.83,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03404.html
1928,國立臺南大學,經營與管理學系,管理,,1.5,2,,2,,,,1,1,,,英文,數乙,國文,89,512.7,341.8,68.36,16,16,340.01,345,5889,0.2484,92,488.3,325.53,65.11,21,21,325.01,330,7018,26.74,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03320.html
1929,國立屏東大學,文化創意產業學系,管理,,2,1,,,,,,1,,,,國文,英文,歷史,12,273.05,204.79,68.26,12,12,204.01,207,7068,0.2746,17,232.1,174.07,58.02,15,15,174.01,177,10541,37.29,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03615.html
1930,國立政治大學,地政學系土地測量與資訊組,管理,,1.25,1.5,2,,1,1,,,,,,國文,英文,數甲,132,460.25,340.93,68.19,32,32,340.01,345,5120,0.2486,125,459.35,340.26,68.05,26,26,340.01,345,4864,24.35,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00639.html
1931,國立高雄大學,運動健康與休閒學系,管理,,1.5,2,,2,,,,,,,,數乙,英文,國文,125,375,204.55,68.18,31,31,204.01,207,11390,0.321,129,316.4,172.58,57.53,45,45,171.01,174,15358,40.29,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10109.html
1932,長庚大學,工商管理學系(社會組),管理,,1,1.25,,1.25,,,,,,,,數乙,英文,國文,126,238.28,204.24,68.08,26,26,204.01,207,11390,0.321,100,219.34,188.01,62.67,20,20,186.01,189,12573,32.98,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03023.html
1933,銘傳大學,企業管理學系品牌行銷組(台北校區),管理,,2,1,,,,,,2,,,,國文,英文,歷史,13,340.35,204.21,68.07,6,6,204.01,207,7068,0.2746,8,320.25,213.5,53.38,18,18,212.01,216,11986,43.65,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04608.html
1934,國立東華大學,管理學院管理科學與財金國際學士學位學程,管理,英文(均標),1,2,,1.5,,,,,,,,英文,數乙,國文,127,306.2,204.13,68.04,7,7,204.01,207,11390,0.321,106,275.4,183.6,61.2,7,7,183.01,186,13121,34.42,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03439.html
1935,銘傳大學,公共事務學系公共管理組(桃園校區),管理,,2,1,,,,,,,,2,,公民,國文,英文,14,339.95,203.97,67.99,6,6,201.01,204,7863,0.3439,12,271.1,162.66,54.22,6,7,162.01,165,10613,44.77,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04631.html
1936,國立聯合大學,文化創意與數位行銷學系,管理,,2,1,,,,,,2,1,2,,英文,國文,歷史,10,543.5,339.69,67.94,8,8,335.01,340,6536,0.3034,15,457.75,286.09,57.22,20,20,285.01,290,10063,45.07,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/15118.html
1937,國立彰化師範大學,資訊管理學系數位內容科技與管理組,管理,,1,2,2,,,,,,,,,英文,數甲,國文,15,339.6,203.76,67.92,8,8,201.01,204,6858,0.2812,13,328.8,197.28,65.76,8,8,195.01,198,6953,29.04,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02323.html
1938,中原大學,工業與系統工程學系管理組,管理,,1,1,,1,,,,,,,,英文,國文,數乙,130,202.6,202.6,67.53,5,6,201.01,204,11979,0.3376,136,310.2,169.2,56.4,6,6,168.01,171,15958,41.86,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00834.html
1939,國立暨南國際大學,公共行政與政策學系,管理,,1,1.25,,1,,,,1,,1,,英文,數乙,國文,53,354.44,337.56,67.51,26,26,335.01,340,6358,0.2892,52,315.79,300.75,60.15,31,31,300.01,305,7792,33.9,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05810.html
1940,淡江大學,企業管理學系,管理,,1,1.5,,2,,,,,,,,英文,國文,數乙,133,302.43,201.62,67.21,59,59,201.01,204,11979,0.3376,113,270.98,180.65,60.22,72,73,180.01,183,13659,35.83,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01425.html
1941,元智大學,資訊學院英語學士班,管理,,1,1,,1,,,,,,,,數乙,英文,國文,134,201.5,201.5,67.17,7,7,201.01,204,11979,0.3376,226,240.4,240.4,48.08,10,10,240.01,245,11734,58.74,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04031.html
1942,國立嘉義大學,生物事業管理學系,管理,,1,1.5,,1,,,,,,,,國文,英文,數乙,136,234.7,201.17,67.06,19,19,201.01,204,11979,0.3376,134,199.68,171.15,57.05,30,30,171.01,174,15358,40.29,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10013.html
1943,國立中正大學,資訊管理學系,管理,,1,2,2,,1,1,,,,,,數甲,英文,國文,143,469.3,335.21,67.04,21,21,335.01,340,5528,0.2684,137,465,332.14,66.43,20,20,330.01,335,5540,27.73,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04118.html
1944,長庚大學,醫務管理學系(自然組),管理,,1,1.5,1.25,,,,,,,,,英文,數甲,國文,19,249.85,199.88,66.63,5,5,198.01,201,7417,0.3041,17,237.68,190.14,63.38,8,8,189.01,192,7826,32.69,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03004.html
1945,銘傳大學,資訊管理學系行動商務管理組(桃園校區),管理,,2,,,1.75,,,,,,1.75,,國文,數乙,公民,4,365.15,199.17,66.39,11,11,198.01,201,8267,0.3707,228,238.06,129.85,43.28,17,17,129.01,132,23413,61.42,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04621.html
1946,東海大學,行政管理暨政策學系,管理,,2,2,,,,,,,,1.5,,國文,英文,公民,16,364.9,199.04,66.35,23,23,198.01,201,8248,0.3607,13,297.2,162.11,54.04,40,41,162.01,165,10613,44.77,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00908.html
1947,國立暨南國際大學,東南亞學系,管理,,,1.5,,,,,,1.25,1,1,,英文,歷史,公民,1,314.15,264.55,66.14,15,15,264.01,268,5965,0.2768,1,308.73,259.98,65,16,16,256.01,260,6589,29.51,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05819.html
